id,stock_code,stock_name,trade_date,is_open,open,close,high,low,volume,created_at
mm1lvy2oqtss3165w,002517,恺英网络,2026-02-24,1,24.47,23.08,24.48,22.92,665973,2026-02-25T05:40:50.112Z
mm1lvy2oll9sk8g3m,002517,恺英网络,2026-02-25,1,23.20,23.03,23.42,23.01,302277,2026-02-25T05:40:50.112Z
mm1lvyi016nvzz7h6,603444,吉比特,2026-02-04,1,442.62,435.16,443.79,429.16,15430,2026-02-25T05:40:50.664Z
mm1lvyi0t5q9ak3ad,603444,吉比特,2026-02-05,1,430.80,432.80,437.00,429.21,9702,2026-02-25T05:40:50.664Z
mm1lvyi0l67eeg5dp,603444,吉比特,2026-02-06,1,430.92,435.34,439.80,424.58,12980,2026-02-25T05:40:50.664Z
mm1lvyi0socg4fwlc,603444,吉比特,2026-02-09,1,443.34,436.22,443.34,433.94,11712,2026-02-25T05:40:50.664Z
mm1lvyi0twacqxdb9,603444,吉比特,2026-02-10,1,437.70,444.66,451.65,434.42,17754,2026-02-25T05:40:50.664Z
mm1lvyi0yo0wnn0gx,603444,吉比特,2026-02-11,1,448.00,446.21,453.00,442.00,12562,2026-02-25T05:40:50.664Z
mm1lvyi0l85ebk1fj,603444,吉比特,2026-02-12,1,441.26,436.12,444.98,433.94,13678,2026-02-25T05:40:50.664Z
mm1lvyi0lf3exaxvd,603444,吉比特,2026-02-13,1,434.99,434.67,441.79,434.00,8007,2026-02-25T05:40:50.664Z
mm1lvyi0o86d7nzwk,603444,吉比特,2026-02-24,1,438.00,424.65,438.50,422.20,14060,2026-02-25T05:40:50.664Z
mm1lvyi0ogzpow68i,603444,吉比特,2026-02-25,1,424.65,423.38,424.65,421.00,5590,2026-02-25T05:40:50.664Z
mm1lvyx83h0uddbxy,002624,完美世界,2026-02-04,1,18.22,17.51,18.58,17.36,598898,2026-02-25T05:40:51.212Z
mm1lvyx8nqlmf1hkg,002624,完美世界,2026-02-05,1,17.27,17.79,18.38,17.22,653042,2026-02-25T05:40:51.212Z
mm1lvyx8d0ei29ggb,002624,完美世界,2026-02-06,1,17.50,19.57,19.57,17.07,1071983,2026-02-25T05:40:51.212Z
mm1lvyx89lhhqssd4,002624,完美世界,2026-02-09,1,21.39,21.53,21.53,21.32,605469,2026-02-25T05:40:51.212Z
mm1lvyx86f6yga486,002624,完美世界,2026-02-10,1,21.55,22.47,23.68,21.38,2829001,2026-02-25T05:40:51.212Z
mm1lvyx8rs9kozm4v,002624,完美世界,2026-02-11,1,22.52,22.24,22.75,21.50,1815821,2026-02-25T05:40:51.212Z
mm1lvyx8v95fb29jc,002624,完美世界,2026-02-12,1,21.70,21.47,22.18,21.13,1351253,2026-02-25T05:40:51.212Z
mm1lvyx8v8ggt0dkv,002624,完美世界,2026-02-13,1,21.08,21.42,21.84,20.57,1058031,2026-02-25T05:40:51.212Z
mm1lvyx8peglfnqym,002624,完美世界,2026-02-24,1,21.20,20.65,21.42,20.00,915267,2026-02-25T05:40:51.212Z
mm1lvyx8z2yx18nza,002624,完美世界,2026-02-25,1,21.25,21.12,21.41,20.77,536776,2026-02-25T05:40:51.212Z
mm1lvzchgzqsg12ls,300251,光线传媒,2026-02-04,1,19.68,19.12,19.96,19.02,1420165,2026-02-25T05:40:51.761Z
mm1lvzch10nuamuks,300251,光线传媒,2026-02-05,1,18.88,20.84,20.97,18.77,2469687,2026-02-25T05:40:51.761Z
mm1lvzchkoi58x7qh,300251,光线传媒,2026-02-06,1,20.64,20.46,20.95,19.81,1685446,2026-02-25T05:40:51.761Z
mm1lvzchrigh8y742,300251,光线传媒,2026-02-09,1,20.50,21.30,21.50,20.46,1906557,2026-02-25T05:40:51.761Z
mm1lvzch4xjvf8gat,300251,光线传媒,2026-02-10,1,21.50,25.56,25.56,21.21,3308503,2026-02-25T05:40:51.761Z
mm1lvzchqlitb7715,300251,光线传媒,2026-02-11,1,26.10,26.86,29.88,24.56,5208819,2026-02-25T05:40:51.761Z
mm1lvzchgg5acac4f,300251,光线传媒,2026-02-12,1,25.50,23.59,26.25,23.53,3687087,2026-02-25T05:40:51.761Z
mm1lvzchrqz7fzps4,300251,光线传媒,2026-02-13,1,23.90,27.22,27.97,23.76,4255407,2026-02-25T05:40:51.761Z
mm1lvzchqnhr4lq48,300251,光线传媒,2026-02-24,1,23.14,21.78,24.03,21.78,2986885,2026-02-25T05:40:51.761Z
mm1lvzch44ec73q20,300251,光线传媒,2026-02-25,1,21.32,20.60,21.53,20.52,2405194,2026-02-25T05:40:51.761Z
mm1lvzs5tkma9uckr,601595,上海电影,2026-02-04,1,29.80,28.92,30.22,28.74,118087,2026-02-25T05:40:52.325Z
mm1lvzs5ae2zih1fi,601595,上海电影,2026-02-05,1,28.75,29.21,29.68,28.72,96971,2026-02-25T05:40:52.325Z
mm1lvzs58w908wy7g,601595,上海电影,2026-02-06,1,29.19,29.57,30.19,28.36,115624,2026-02-25T05:40:52.325Z
mm1lvzs50fmrcb7sy,601595,上海电影,2026-02-09,1,32.53,32.53,32.53,32.53,92162,2026-02-25T05:40:52.325Z
mm1lvzs5g4ha5z0kj,601595,上海电影,2026-02-10,1,35.78,35.78,35.78,34.51,380189,2026-02-25T05:40:52.325Z
mm1lvzs5etxt3cy74,601595,上海电影,2026-02-11,1,36.72,32.44,37.16,32.21,527468,2026-02-25T05:40:52.325Z
mm1lvzs59dqqk34bn,601595,上海电影,2026-02-12,1,31.24,31.43,32.58,30.14,363468,2026-02-25T05:40:52.325Z
mm1lvzs5qynq5m1r3,601595,上海电影,2026-02-13,1,31.18,32.51,33.88,30.82,382808,2026-02-25T05:40:52.325Z
mm1lvzs5qiv3ehvip,601595,上海电影,2026-02-24,1,30.73,29.26,31.05,29.26,274685,2026-02-25T05:40:52.325Z
mm1lvzs58w6i9ii7f,601595,上海电影,2026-02-25,1,29.25,30.10,30.73,29.16,184830,2026-02-25T05:40:52.325Z
mm1lw07pqfwg9rbyj,688052,纳芯微,2026-02-04,1,177.00,170.32,177.00,168.00,24515,2026-02-25T05:40:52.885Z
mm1lw07pudjkqgwhi,688052,纳芯微,2026-02-05,1,168.91,181.01,181.88,166.60,41172,2026-02-25T05:40:52.885Z
mm1lw07pvmiwx2nre,688052,纳芯微,2026-02-06,1,177.70,174.17,179.78,174.11,22544,2026-02-25T05:40:52.885Z
mm1lw07pc9mwu8jju,688052,纳芯微,2026-02-09,1,177.17,178.50,179.79,171.72,22714,2026-02-25T05:40:52.885Z
mm1lw07p7tu99vvsq,688052,纳芯微,2026-02-10,1,179.10,175.73,180.80,174.52,16528,2026-02-25T05:40:52.885Z
mm1lw07pmof7jf07i,688052,纳芯微,2026-02-11,1,175.00,176.00,180.50,171.68,28420,2026-02-25T05:40:52.885Z
mm1lw07pbiwj15bvv,688052,纳芯微,2026-02-12,1,179.52,183.00,184.50,174.73,42396,2026-02-25T05:40:52.885Z
mm1lw07p33f21kats,688052,纳芯微,2026-02-13,1,181.99,179.25,182.89,178.11,21018,2026-02-25T05:40:52.885Z
mm1lw07p8iuotxiqv,688052,纳芯微,2026-02-24,1,179.06,173.63,179.26,171.68,24190,2026-02-25T05:40:52.885Z
mm1lw07p55cvjxdoo,688052,纳芯微,2026-02-25,1,174.40,172.82,175.76,172.04,17076,2026-02-25T05:40:52.885Z
mm1lw0n3zg4wqqvem,688484,南芯科技,2026-02-04,1,42.14,42.10,42.38,41.35,60455,2026-02-25T05:40:53.439Z
mm1lw0n3qic6v170w,688484,南芯科技,2026-02-05,1,41.68,41.91,42.30,41.08,59516,2026-02-25T05:40:53.439Z
mm1lw0n3b3y20vvjw,688484,南芯科技,2026-02-06,1,41.50,41.39,42.31,41.39,52107,2026-02-25T05:40:53.439Z
mm1lw0n36jeyopl34,688484,南芯科技,2026-02-09,1,42.00,42.61,43.80,41.78,102097,2026-02-25T05:40:53.439Z
mm1lw0n3hi63rd6l0,688484,南芯科技,2026-02-10,1,42.71,42.77,43.37,42.36,51403,2026-02-25T05:40:53.439Z
mm1lw0n3172l12s8b,688484,南芯科技,2026-02-11,1,42.77,42.67,43.19,42.18,37913,2026-02-25T05:40:53.439Z
mm1lw0n3e3kmy3q3h,688484,南芯科技,2026-02-12,1,42.77,43.34,43.43,42.51,47515,2026-02-25T05:40:53.439Z
mm1lw0n3e5p78zhn8,688484,南芯科技,2026-02-13,1,43.30,43.77,44.60,42.92,68675,2026-02-25T05:40:53.439Z
mm1lw0n3i5kv228a5,688484,南芯科技,2026-02-24,1,44.24,42.83,44.42,42.62,67254,2026-02-25T05:40:53.439Z
mm1lw0n3qn21y7krn,688484,南芯科技,2026-02-25,1,42.89,43.07,43.38,42.60,47566,2026-02-25T05:40:53.439Z
mm1lw12azl9feotur,688213,思特威,2026-02-04,1,93.81,92.85,94.18,91.40,63697,2026-02-25T05:40:53.986Z
mm1lw12a1e18le0v3,688213,思特威,2026-02-05,1,91.70,96.55,97.50,91.66,93981,2026-02-25T05:40:53.986Z
mm1lw12al0c28ditg,688213,思特威,2026-02-06,1,95.20,94.67,97.42,94.26,73800,2026-02-25T05:40:53.986Z
mm1lw12a0ln5k0atv,688213,思特威,2026-02-09,1,95.70,94.13,95.90,93.41,70923,2026-02-25T05:40:53.986Z
mm1lw12a7cd3r9jer,688213,思特威,2026-02-10,1,94.20,93.12,94.54,93.04,53258,2026-02-25T05:40:53.986Z
mm1lw12avxoshx1ac,688213,思特威,2026-02-11,1,93.02,95.68,96.20,92.91,83520,2026-02-25T05:40:53.986Z
mm1lw12ahpjzgrt11,688213,思特威,2026-02-12,1,95.68,98.55,99.13,95.68,86965,2026-02-25T05:40:53.986Z
mm1lw12ago25wmtpj,688213,思特威,2026-02-13,1,98.08,95.24,98.08,95.24,71618,2026-02-25T05:40:53.986Z
mm1lw12abgyyitc3k,688213,思特威,2026-02-24,1,96.43,95.55,97.10,94.88,67157,2026-02-25T05:40:53.986Z
mm1lw12am0mgqwu2a,688213,思特威,2026-02-25,1,95.66,94.94,96.36,94.44,46589,2026-02-25T05:40:53.986Z
mm1lw1hjqeuss9ue4,002475,立讯精密,2026-02-04,1,51.85,51.74,51.89,50.49,1244424,2026-02-25T05:40:54.535Z
mm1lw1hjtj7tiy9bv,002475,立讯精密,2026-02-05,1,51.34,51.54,52.42,51.26,759859,2026-02-25T05:40:54.535Z
mm1lw1hj6sfkrif89,002475,立讯精密,2026-02-06,1,51.21,51.01,51.85,50.54,724911,2026-02-25T05:40:54.535Z
mm1lw1hjrmlp2h7s5,002475,立讯精密,2026-02-09,1,51.83,51.56,51.84,51.17,775300,2026-02-25T05:40:54.535Z
mm1lw1hjlcmy7to52,002475,立讯精密,2026-02-10,1,51.53,51.53,51.82,51.21,746831,2026-02-25T05:40:54.535Z
mm1lw1hj7hlskj060,002475,立讯精密,2026-02-11,1,51.23,50.99,51.76,50.86,689452,2026-02-25T05:40:54.535Z
mm1lw1hjelfv07alg,002475,立讯精密,2026-02-12,1,51.10,50.43,51.33,50.30,970240,2026-02-25T05:40:54.535Z
mm1lw1hjd9c6qz1nu,002475,立讯精密,2026-02-13,1,49.91,50.80,51.08,49.26,1144926,2026-02-25T05:40:54.535Z
mm1lw1hjzvnaeqvqu,002475,立讯精密,2026-02-24,1,51.41,50.63,51.49,50.51,844153,2026-02-25T05:40:54.535Z
mm1lw1hjrc3ayqmtg,002475,立讯精密,2026-02-25,1,50.55,51.65,51.93,50.47,890752,2026-02-25T05:40:54.535Z
mm1lw1x3xtn7mk78k,002292,奥飞娱乐,2026-02-04,1,9.53,9.50,9.64,9.26,651128,2026-02-25T05:40:55.095Z
mm1lw1x33clkifx59,002292,奥飞娱乐,2026-02-05,1,9.39,9.59,9.72,9.35,780234,2026-02-25T05:40:55.095Z
mm1lw1x32owefkijq,002292,奥飞娱乐,2026-02-06,1,9.48,9.44,9.64,9.18,725725,2026-02-25T05:40:55.095Z
mm1lw1x3ssxtha9vj,002292,奥飞娱乐,2026-02-09,1,9.71,9.89,9.95,9.57,1149522,2026-02-25T05:40:55.095Z
mm1lw1x3hf3ndonhd,002292,奥飞娱乐,2026-02-10,1,10.10,10.88,10.88,9.91,2148549,2026-02-25T05:40:55.095Z
mm1lw1x3fqi58sw59,002292,奥飞娱乐,2026-02-11,1,10.69,10.29,10.80,10.12,2148366,2026-02-25T05:40:55.095Z
mm1lw1x30wrkpj5jw,002292,奥飞娱乐,2026-02-12,1,10.16,9.76,10.22,9.70,1209774,2026-02-25T05:40:55.095Z
mm1lw1x35w9rj738c,002292,奥飞娱乐,2026-02-13,1,9.87,9.61,9.96,9.60,913976,2026-02-25T05:40:55.095Z
mm1lw1x3gz7yb1yk2,002292,奥飞娱乐,2026-02-24,1,9.62,9.26,9.66,9.24,847078,2026-02-25T05:40:55.095Z
mm1lw1x3ogga6gpqq,002292,奥飞娱乐,2026-02-25,1,9.23,9.25,9.33,9.22,404652,2026-02-25T05:40:55.095Z
mm1lw2cig4kikegey,688368,晶丰明源,2026-02-04,1,150.00,148.05,150.25,144.81,19249,2026-02-25T05:40:55.650Z
mm1lw2cilrvbnqrui,688368,晶丰明源,2026-02-05,1,145.00,151.70,153.29,144.00,21458,2026-02-25T05:40:55.650Z
mm1lw2civmeyglg31,688368,晶丰明源,2026-02-06,1,145.24,141.70,148.50,141.50,18850,2026-02-25T05:40:55.650Z
mm1lw2ciuedk0ab3x,688368,晶丰明源,2026-02-09,1,143.00,140.87,146.29,140.67,17820,2026-02-25T05:40:55.650Z
mm1lw2ci9y0rmmnpo,688368,晶丰明源,2026-02-10,1,143.41,136.94,143.75,136.33,22262,2026-02-25T05:40:55.650Z
mm1lw2ci629o6vyrv,688368,晶丰明源,2026-02-11,1,137.01,135.10,138.74,134.60,16851,2026-02-25T05:40:55.650Z
mm1lw2ci6vcef8t9d,688368,晶丰明源,2026-02-12,1,138.00,139.54,143.60,136.01,25461,2026-02-25T05:40:55.650Z
mm1lw2ciwj61bqzxm,688368,晶丰明源,2026-02-13,1,137.87,139.25,142.48,137.83,17302,2026-02-25T05:40:55.650Z
mm1lw2cirmj8crhb8,688368,晶丰明源,2026-02-24,1,141.88,134.29,141.88,133.90,19392,2026-02-25T05:40:55.650Z
mm1lw2ci5irzynfbd,688368,晶丰明源,2026-02-25,1,134.29,135.98,136.50,132.28,11566,2026-02-25T05:40:55.650Z
mm1lw2rsyfuaj301b,300666,江丰电子,2026-01-28,1,119.88,118.55,120.92,117.01,99299,2026-02-25T05:40:56.200Z
mm1lw2rstts1z9pd8,300666,江丰电子,2026-01-29,1,118.98,113.48,119.70,113.47,117473,2026-02-25T05:40:56.200Z
mm1lw2rsx4vh7tiwe,300666,江丰电子,2026-02-06,1,113.58,123.61,129.61,110.33,425954,2026-02-25T05:40:56.200Z
mm1lw2rsqt4p25204,300666,江丰电子,2026-02-09,1,125.00,129.38,136.83,125.00,315325,2026-02-25T05:40:56.200Z
mm1lw2rsrrx04b1e6,300666,江丰电子,2026-02-10,1,128.09,132.20,133.32,124.86,221098,2026-02-25T05:40:56.200Z
mm1lw2rsml8lazzep,300666,江丰电子,2026-02-11,1,129.80,130.69,133.35,126.00,147246,2026-02-25T05:40:56.200Z
mm1lw2rshxkyvxmav,300666,江丰电子,2026-02-12,1,132.64,144.30,146.24,131.52,242849,2026-02-25T05:40:56.200Z
mm1lw2rs4dqrj0h2w,300666,江丰电子,2026-02-13,1,141.20,145.05,147.88,140.20,169254,2026-02-25T05:40:56.200Z
mm1lw2rsr4bwgecxt,300666,江丰电子,2026-02-24,1,144.06,143.00,145.00,137.01,163186,2026-02-25T05:40:56.200Z
mm1lw2rs5k2711hm9,300666,江丰电子,2026-02-25,1,145.86,161.81,164.56,144.83,200871,2026-02-25T05:40:56.200Z
mm1lw36y0j2n9bi5i,688361,中科飞测,2026-02-04,1,187.20,187.50,190.45,184.00,37579,2026-02-25T05:40:56.746Z
mm1lw36y08q9l8n6w,688361,中科飞测,2026-02-05,1,184.02,190.62,193.37,180.38,53669,2026-02-25T05:40:56.746Z
mm1lw36ykuue1pnkz,688361,中科飞测,2026-02-06,1,189.74,192.00,196.88,187.02,59241,2026-02-25T05:40:56.746Z
mm1lw36yotr4njusx,688361,中科飞测,2026-02-09,1,196.00,199.20,202.66,194.49,56424,2026-02-25T05:40:56.746Z
mm1lw36yja9grcn7u,688361,中科飞测,2026-02-10,1,198.84,194.08,199.99,191.30,42952,2026-02-25T05:40:56.746Z
mm1lw36ybwrg7wkn0,688361,中科飞测,2026-02-11,1,195.26,192.97,195.26,188.51,26296,2026-02-25T05:40:56.746Z
mm1lw36yjgmwepbqu,688361,中科飞测,2026-02-12,1,194.66,192.20,194.93,188.50,29707,2026-02-25T05:40:56.746Z
mm1lw36ymqfn88djo,688361,中科飞测,2026-02-13,1,188.00,196.50,202.98,188.00,51596,2026-02-25T05:40:56.746Z
mm1lw36yfk7fx9wjc,688361,中科飞测,2026-02-24,1,196.50,195.28,199.62,187.00,39398,2026-02-25T05:40:56.746Z
mm1lw36y4q96uq1hb,688361,中科飞测,2026-02-25,1,195.67,204.73,205.05,187.39,57631,2026-02-25T05:40:56.746Z
mm1lw3n9vugvk7r9l,002371,北方华创,2026-02-04,1,468.03,470.60,476.00,464.50,60657,2026-02-25T05:40:57.333Z
mm1lw3n9gzomgmpx5,002371,北方华创,2026-02-05,1,463.00,470.12,472.50,455.49,77071,2026-02-25T05:40:57.333Z
mm1lw3n9r7ohhws0c,002371,北方华创,2026-02-06,1,467.99,472.23,479.99,465.00,83364,2026-02-25T05:40:57.333Z
mm1lw3n9h4od5x41u,002371,北方华创,2026-02-09,1,479.09,484.00,488.76,476.00,69534,2026-02-25T05:40:57.333Z
mm1lw3n902674a9nl,002371,北方华创,2026-02-10,1,487.95,482.90,487.95,480.30,44620,2026-02-25T05:40:57.333Z
mm1lw3n9qw58bjgib,002371,北方华创,2026-02-11,1,478.80,475.00,481.00,471.00,44541,2026-02-25T05:40:57.333Z
mm1lw3n9jordut09o,002371,北方华创,2026-02-12,1,477.53,475.05,478.00,471.39,51149,2026-02-25T05:40:57.333Z
mm1lw3n96d14ekmwq,002371,北方华创,2026-02-13,1,479.79,486.12,496.65,475.18,110623,2026-02-25T05:40:57.333Z
mm1lw3n9kt9xa1que,002371,北方华创,2026-02-24,1,491.80,487.33,494.00,476.03,67828,2026-02-25T05:40:57.333Z
mm1lw3n9si3rkr721,002371,北方华创,2026-02-25,1,488.47,496.57,499.68,480.77,62839,2026-02-25T05:40:57.333Z
mm1lw42pn67nl5yt5,603160,汇顶科技,2026-02-04,1,77.22,77.70,77.79,76.57,52397,2026-02-25T05:40:57.888Z
mm1lw42pdfztpi7u0,603160,汇顶科技,2026-02-05,1,77.39,77.11,77.42,76.72,44231,2026-02-25T05:40:57.888Z
mm1lw42p04gepjwm7,603160,汇顶科技,2026-02-06,1,76.80,76.90,77.51,76.19,41829,2026-02-25T05:40:57.888Z
mm1lw42pn2oz1mbw9,603160,汇顶科技,2026-02-09,1,77.66,78.11,78.25,77.05,54337,2026-02-25T05:40:57.888Z
mm1lw42p2pgs7nlxf,603160,汇顶科技,2026-02-10,1,78.10,78.07,78.88,77.90,40242,2026-02-25T05:40:57.888Z
mm1lw42p1z0cjhynl,603160,汇顶科技,2026-02-11,1,77.90,77.99,78.73,77.80,29583,2026-02-25T05:40:57.888Z
mm1lw42pnmfcu6re7,603160,汇顶科技,2026-02-12,1,78.01,78.60,78.75,77.85,41715,2026-02-25T05:40:57.888Z
mm1lw42pz155ifhf5,603160,汇顶科技,2026-02-13,1,78.30,78.70,79.41,78.10,50619,2026-02-25T05:40:57.888Z
mm1lw42pa7qzyui3e,603160,汇顶科技,2026-02-24,1,79.08,78.89,79.48,78.38,39937,2026-02-25T05:40:57.888Z
mm1lw42p19j4hysjg,603160,汇顶科技,2026-02-25,1,78.90,79.08,79.18,78.66,25477,2026-02-25T05:40:57.888Z
mm1lw4i0nypbf5djw,688012,中微公司,2026-02-04,1,343.00,349.21,355.83,340.00,92835,2026-02-25T05:40:58.440Z
mm1lw4i01i8tf7t9f,688012,中微公司,2026-02-05,1,340.00,356.88,361.16,338.88,115656,2026-02-25T05:40:58.440Z
mm1lw4i0gt0kxdchs,688012,中微公司,2026-02-06,1,352.48,349.20,360.00,348.82,91948,2026-02-25T05:40:58.440Z
mm1lw4i0yy4b7y4xe,688012,中微公司,2026-02-09,1,354.87,352.10,357.20,346.31,85907,2026-02-25T05:40:58.440Z
mm1lw4i0ex6q77lhx,688012,中微公司,2026-02-10,1,352.10,350.49,353.00,346.37,64424,2026-02-25T05:40:58.440Z
mm1lw4i0fx6qmdx3u,688012,中微公司,2026-02-11,1,348.00,346.86,349.50,343.01,53608,2026-02-25T05:40:58.440Z
mm1lw4i031ajd8m0z,688012,中微公司,2026-02-12,1,349.00,345.00,351.20,337.99,90316,2026-02-25T05:40:58.440Z
mm1lw4i0h9tvrqjn8,688012,中微公司,2026-02-13,1,342.83,344.50,353.45,341.31,80115,2026-02-25T05:40:58.440Z
mm1lw4i06s63zftnc,688012,中微公司,2026-02-24,1,348.84,352.00,352.50,339.54,99058,2026-02-25T05:40:58.440Z
mm1lw4i0o9sn1588i,688012,中微公司,2026-02-25,1,351.30,372.17,376.22,339.88,146637,2026-02-25T05:40:58.440Z
mm1lw4xaqw2jhfd3w,301269,华大九天,2026-02-04,1,98.89,97.98,98.90,96.44,46501,2026-02-25T05:40:58.990Z
mm1lw4xawd2qm74bw,301269,华大九天,2026-02-05,1,97.01,98.15,98.93,97.01,37169,2026-02-25T05:40:58.990Z
mm1lw4xal2mk9l0tn,301269,华大九天,2026-02-06,1,97.51,97.25,98.55,96.89,37893,2026-02-25T05:40:58.990Z
mm1lw4xaui422qq3m,301269,华大九天,2026-02-09,1,98.25,98.99,99.40,97.51,39801,2026-02-25T05:40:58.990Z
mm1lw4xabi5jlpx35,301269,华大九天,2026-02-10,1,99.00,99.47,99.98,98.48,32504,2026-02-25T05:40:58.990Z
mm1lw4xaa464a1r8z,301269,华大九天,2026-02-11,1,99.55,100.14,100.50,98.96,31055,2026-02-25T05:40:58.990Z
mm1lw4xa0gqx3i9co,301269,华大九天,2026-02-12,1,100.30,102.30,103.87,99.22,51645,2026-02-25T05:40:58.990Z
mm1lw4xa9iuajogxw,301269,华大九天,2026-02-13,1,101.50,105.63,106.80,101.31,75041,2026-02-25T05:40:58.990Z
mm1lw4xabwovn8zlr,301269,华大九天,2026-02-24,1,104.90,102.60,105.60,101.88,53840,2026-02-25T05:40:58.990Z
mm1lw4xa7rzl3brck,301269,华大九天,2026-02-25,1,102.48,102.71,102.99,101.22,27668,2026-02-25T05:40:58.990Z
mm1lw5d48n1xr03r7,300567,精测电子,2026-02-04,1,127.27,130.15,134.10,126.00,140492,2026-02-25T05:40:59.560Z
mm1lw5d4bz6extuap,300567,精测电子,2026-02-05,1,128.66,130.54,132.32,123.87,126124,2026-02-25T05:40:59.560Z
mm1lw5d497nltmzet,300567,精测电子,2026-02-06,1,128.00,126.16,131.60,126.00,101364,2026-02-25T05:40:59.560Z
mm1lw5d4s9zmzxi8f,300567,精测电子,2026-02-09,1,131.00,133.38,135.22,126.51,154616,2026-02-25T05:40:59.560Z
mm1lw5d43htmfjc2q,300567,精测电子,2026-02-10,1,135.64,131.55,136.00,127.01,114555,2026-02-25T05:40:59.560Z
mm1lw5d4vze9gum18,300567,精测电子,2026-02-11,1,132.00,132.11,136.36,129.49,103537,2026-02-25T05:40:59.560Z
mm1lw5d41owufifge,300567,精测电子,2026-02-12,1,134.75,132.58,135.42,130.10,92147,2026-02-25T05:40:59.560Z
mm1lw5d4dd1op4428,300567,精测电子,2026-02-13,1,132.24,141.13,148.19,130.92,164175,2026-02-25T05:40:59.560Z
mm1lw5d4gifkxgent,300567,精测电子,2026-02-24,1,141.00,135.40,141.50,132.24,148670,2026-02-25T05:40:59.560Z
mm1lw5d4et5t6tv2f,300567,精测电子,2026-02-25,1,137.83,156.37,159.00,135.08,146926,2026-02-25T05:40:59.560Z
mm1lw5sillwzemwof,688981,中芯国际,2026-02-04,1,114.50,114.84,114.99,113.15,351393,2026-02-25T05:41:00.114Z
mm1lw5si8o6ywhufq,688981,中芯国际,2026-02-05,1,112.99,111.80,114.50,110.39,446448,2026-02-25T05:41:00.114Z
mm1lw5sicl1k82uhk,688981,中芯国际,2026-02-06,1,110.14,112.70,114.60,110.14,408227,2026-02-25T05:41:00.114Z
mm1lw5sih9zpemxoc,688981,中芯国际,2026-02-09,1,114.80,114.93,115.07,113.70,321018,2026-02-25T05:41:00.114Z
mm1lw5sipounlja3p,688981,中芯国际,2026-02-10,1,115.20,116.20,116.90,114.85,340437,2026-02-25T05:41:00.114Z
mm1lw5sid75xobubn,688981,中芯国际,2026-02-11,1,114.00,115.01,116.14,113.50,345337,2026-02-25T05:41:00.114Z
mm1lw5si7qinw257w,688981,中芯国际,2026-02-12,1,115.55,116.58,117.18,115.11,333623,2026-02-25T05:41:00.114Z
mm1lw5siqq5qdqrso,688981,中芯国际,2026-02-13,1,116.23,116.93,117.98,115.56,343687,2026-02-25T05:41:00.114Z
mm1lw5sifvcfjoqf4,688981,中芯国际,2026-02-24,1,118.03,115.82,118.18,115.62,276156,2026-02-25T05:41:00.114Z
mm1lw5siyi3lgj52f,688981,中芯国际,2026-02-25,1,117.00,116.72,117.50,116.22,196712,2026-02-25T05:41:00.114Z
mm1lwcqc77ua5rf8w,603039,泛微网络,2026-02-04,1,63.60,57.29,64.00,57.29,85518,2026-02-25T05:41:09.108Z
mm1lwcqcsfo9jjo71,603039,泛微网络,2026-02-05,1,55.89,54.64,56.88,53.71,94594,2026-02-25T05:41:09.108Z
mm1lwcqcaagkg75a0,603039,泛微网络,2026-02-06,1,54.00,52.40,54.30,52.32,54608,2026-02-25T05:41:09.108Z
mm1lwcqc8wsy9xcob,603039,泛微网络,2026-02-09,1,53.13,52.10,53.66,52.00,102185,2026-02-25T05:41:09.108Z
mm1lwcqcz3u8i3xjf,603039,泛微网络,2026-02-10,1,52.22,51.59,52.28,51.19,60410,2026-02-25T05:41:09.108Z
mm1lwcqcmk0nmou8c,603039,泛微网络,2026-02-11,1,51.58,50.70,51.78,50.33,59364,2026-02-25T05:41:09.108Z
mm1lwcqcqkl0g077o,603039,泛微网络,2026-02-12,1,50.57,50.80,51.17,50.03,60225,2026-02-25T05:41:09.108Z
mm1lwcqcs0oyenndf,603039,泛微网络,2026-02-13,1,50.60,50.19,51.86,50.12,65237,2026-02-25T05:41:09.108Z
mm1lwcqch6cc90xlf,603039,泛微网络,2026-02-24,1,50.34,48.37,50.51,48.20,90932,2026-02-25T05:41:09.108Z
mm1lwcqcnlh8j0mbc,603039,泛微网络,2026-02-25,1,48.48,47.55,48.60,46.72,84027,2026-02-25T05:41:09.108Z
mm1lwd5f93ayybshi,300459,汤姆猫,2026-02-04,1,5.04,4.99,5.09,4.91,1484669,2026-02-25T05:41:09.651Z
mm1lwd5fb9mjgia3s,300459,汤姆猫,2026-02-05,1,4.95,4.97,5.02,4.93,1130113,2026-02-25T05:41:09.651Z
mm1lwd5f106ybmm9y,300459,汤姆猫,2026-02-06,1,4.94,4.91,5.00,4.81,1214130,2026-02-25T05:41:09.651Z
mm1lwd5f806fbqkdw,300459,汤姆猫,2026-02-09,1,5.00,5.14,5.15,5.00,2015570,2026-02-25T05:41:09.651Z
mm1lwd5fllwxfh8sf,300459,汤姆猫,2026-02-10,1,5.17,5.34,5.45,5.10,3711816,2026-02-25T05:41:09.651Z
mm1lwd5fr42f7z1qe,300459,汤姆猫,2026-02-11,1,5.32,5.20,5.37,5.18,2337604,2026-02-25T05:41:09.651Z
mm1lwd5ffkyyfi8xt,300459,汤姆猫,2026-02-12,1,5.20,5.16,5.23,5.07,1805201,2026-02-25T05:41:09.651Z
